Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21
0,0.640785889,0.347513834,0.40559344,0.190378766,0.722385709,0.369552348,0.659981427,0.678356586,0.430728225,0.957205202,0.990277028,0.311397763,0.306409553,0.266948012,0.668742664,0.547386341,0.785763594,0.736395527,0.946435954,0.51518019,0.912334007
1,0.923331297,0.537084085,0.274682309,0.01675614,0.731639361,0.063338539,0.259953925,0.925521775,0.156509159,0.873234999,0.944991011,0.328692475,0.476227456,0.095536523,0.584560775,0.533725515,0.515142446,0.382615927,0.82445203,0.616339121,0.887158135
0,0.403781783,0.772277574,0.897883533,0.595438536,0.051996543,0.505905057,0.925810148,0.364991172,0.95735968,0.878909666,0.961454841,0.802425678,0.033041659,0.543091983,0.165627329,0.330336195,0.550914493,0.819551882,0.752903563,0.323932011,0.968096891
1,0.477249959,0.556443852,0.751026448,0.385524053,0.114358292,0.423339736,0.626187725,0.431770317,0.755277124,0.982482411,0.780990226,0.472912297,0.5744157,0.455695458,0.528762022,0.443752904,0.138073577,0.532810539,0.362222617,0.258193917,0.830356795
1,0.441607201,0.399396717,0.131848162,0.234004961,0.174109042,0.66657109,0.244607035,0.350567683,0.203109035,0.640178767,0.80724065,0.62650844,0.811326191,0.32226617,0.690553616,0.826577486,0.233058286,0.172246286,0.228021674,0.08266541,0.648767622
1,0.685560656,0.895062913,0.473158007,0.470202566,0.856975885,0.92153396,0.714741101,0.455702111,0.256276475,0.332678689,0.576376973,0.937459537,0.090953757,0.737312241,0.614365467,0.857025013,0.721576387,0.70770916,0.026990484,0.839559281,0.918656326
0,0.398283317,0.187763299,0.032194633,0.844295836,0.73337359,0.75287889,0.064381791,0.313961026,0.131570263,0.22678584,0.16114539,0.015088129,0.874141349,0.855011951,0.989966837,0.977627351,0.814644151,0.146897476,0.450635734,0.962434174,0.128112361
1,0.015937265,0.592081787,0.590041535,0.48083346,0.652833143,0.701975523,0.836849689,0.029251531,0.939950817,0.867067594,0.954086725,0.852740125,0.809866287,0.352848011,0.934558315,0.877777509,0.754748622,0.625269421,0.11824098,0.610332991,0.853673305
1,0.766226807,0.492017778,0.443481139,0.628087367,0.749362452,0.569547621,0.025003023,0.91348801,0.027219506,0.692646643,0.358330837,0.09225081,0.826425017,0.557825613,0.844796418,0.735883579,0.823193361,0.404126217,0.949684414,0.74225513,0.674691472
0,0.104402541,0.132159188,0.274678073,0.441067394,0.218057823,0.359902284,0.504058364,0.073510653,0.748489405,0.671800849,0.796134659,0.489726389,0.615649305,0.283278432,0.711753486,0.73661909,0.198688654,0.220786252,0.225925591,0.235793218,0.734773803
0,0.235654863,0.322931275,0.128196266,0.941990991,0.936594348,0.974508846,0.613130014,0.385790094,0.607365145,0.418520954,0.773981632,0.780561177,0.232470234,0.972446077,0.109676809,0.330762447,0.841030486,0.144064499,0.167662173,0.836540222,0.778168075
1,0.658294769,0.308543019,0.449697304,0.540445852,0.322988984,0.456606813,0.15889852,0.751694804,0.255038488,0.756677065,0.57352488,0.138551807,0.646208343,0.488877204,0.822690701,0.689157421,0.266004964,0.348618227,0.761233413,0.173755702,0.762477996
1,0.821918027,0.510034134,0.113726337,0.067309337,0.976315895,0.344787274,0.101599547,0.91348801,0.12378137,0.333721029,0.370619753,0.053530454,0.7024241,0.157546723,0.651090964,0.757384841,0.721708299,0.135585701,0.966414957,0.737951836,0.710822155
1,0.954373659,0.373389925,0.114126144,0.92479886,0.924854934,0.651484548,0.487353941,0.432174726,0.015966052,0.214171762,0.081952934,0.289169588,0.732043915,0.578580557,0.903778122,0.864580732,0.976348986,0.037070918,0.259789555,0.962434174,0.246247393
0,0.414907411,0.492480967,0.848670271,0.468161471,0.542367918,0.505608198,0.639600256,0.503895485,0.748515213,0.590129129,0.61212566,0.558654884,0.919353497,0.457723495,0.828925693,0.899022028,0.729489747,0.860180801,0.514596955,0.660950546,0.592144863
1,0.012677658,0.921344271,0.965266216,0.729383133,0.431799717,0.548975341,0.995969425,0.009172384,0.957362129,0.984812635,0.973228783,0.909561072,0.348160876,0.607877816,0.314521389,0.606508237,0.483647887,0.965106137,0.075527897,0.480408777,0.922161125
0,0.344741473,0.388203565,0.48177508,0.36127375,0.005191161,0.217335706,0.139120121,0.639624419,0.425657699,0.520587607,0.3220382,0.429202063,0.596150668,0.161263319,0.870894545,0.769636604,0.256027281,0.240479326,0.602926828,0.304689487,0.435336634
1,0.59394282,0.70434401,0.839961193,0.769040114,0.541489144,0.642892757,0.300993215,0.754874014,0.336139668,0.83123562,0.92725373,0.168420052,0.260410463,0.803824627,0.226711341,0.31177594,0.598575988,0.893832099,0.782346502,0.659861989,0.714568565
0,0.522000193,0.605234647,0.697092807,0.326373228,0.148640639,0.47812333,0.625565622,0.66211914,0.405617145,0.104359068,0.152487346,0.733194125,0.30577773,0.443071372,0.188080037,0.440274145,0.070529788,0.833855367,0.72630887,0.178721081,0.227305075
1,0.14088246,0.889027203,0.932397327,0.504880134,0.478438399,0.2785086,0.495498677,0.046948197,0.773645594,0.72662614,0.827253963,0.50230866,0.880100683,0.564663333,0.309005082,0.392897421,0.322666967,0.69865165,0.579832211,0.387722809,0.690617542
0,0.4830316,0.520294542,0.682895437,0.656699422,0.707419273,0.175093273,0.521794375,0.777579189,0.7582066,0.671658644,1,0.368687316,0.370502811,0.443077146,0.668742664,0.900853286,0.854976941,0.889216426,0.766309233,0.791929545,0.990011433
0,0.502514455,0.485309017,0.636223643,0.527437518,0.652833143,0.331478908,0.521794375,0.394713652,0.276946876,0.189253124,0.53262554,0.197431815,0.567632367,0.431773348,0.529613107,0.170752344,0.854976941,0.749120974,0.686113421,0.851078424,0.447375662
0,0.849162739,0.072850891,0.131593637,0.572611971,0.174109042,0.438903624,0.048724477,0.776071197,0.065764503,0.214308554,0.278857038,0.118667303,0.206613931,0.576879059,0.489943894,0.738402849,0.084635875,0.236499269,0.967577643,0.239803284,0.00804312
1,0.251722994,0.510029966,0.414174282,0.882192862,0.843992468,0.987924337,0.698404896,0.339142472,0.702642733,0.08815023,0.125441052,0.786964121,0.541465684,0.956747119,0.701645763,0.644147267,0.846359454,0.532622743,0.343707069,0.720568776,0.175875297
1,0.781819053,0.494000695,0.488274091,0.017280693,0.608683364,0.251035116,0.306648949,0.748696205,0.166439323,0.425892313,0.603822914,0.258462439,0.61978087,0.111752513,0.843986282,0.949120386,0.471552284,0.492266111,0.626143359,0.459888379,0.94428443
0,0.931108028,0.141127524,0.252740032,0.894442446,0.110899756,0.758665018,0.324844121,0.898407568,0.374632578,0.086441704,0.012188639,0.402612587,0.050699333,0.894019119,0.256029474,0.165874467,3.54E-06,0.116741723,0.585809462,0.021488189,0.111442196
1,0.732313098,0.61285905,0.326926769,0.25723352,0.273619916,0.050045881,0.284217011,0.901890927,0.508833868,0.258204992,0.21334232,0.622124997,0.959562337,0.136514886,0.744277521,0.460730179,0.783894893,0.452617101,0.871119726,0.777558435,0.330361912
1,0.327460461,0.110612963,0.346514479,0.578924868,0.959828505,0.730978584,0.454825127,0.068311377,0.317440509,0.810477968,0.218764058,0.723756114,0.628771107,0.360254623,0.903773876,0.785187534,0.74369223,0.198193654,0.007122462,0.33377904,0.048012602
0,0.267412895,0.343420314,0.580340703,0.73229766,0.570984745,0.686647593,0.454794456,0.191786838,0.449652822,0.810191364,0.829431899,0.488296499,0.516479989,0.826809036,0.472143011,0.599660725,0.439301832,0.657225019,0.215287557,0.547610936,0.778168075
0,0.354646866,0.561201317,0.779123111,0.406883444,0.484456551,0.333091556,0.544516353,0.465916976,0.789219188,0.462143359,0.757023805,0.429202063,0.206583572,0.255073438,0.218213706,0.255877296,0.506851817,0.425752995,0.518989396,0.527734836,0.818465374
1,0.595969234,0.330891396,0.077495764,0.163212454,0.938498001,0.04723615,0.780133784,0.176888859,0.437790489,0.100223097,0.21334232,0.768997344,0.93351805,0.203876033,0.991983078,0.98023538,0.974925586,0.261778944,0.215287557,0.883638707,0.240571785
1,0.964605259,0.774265966,0.495604934,0.326280344,0.734763056,0.180081724,0.139120121,0.892154221,0.150857333,0.352755535,0.64458245,0.792122982,0.7327008,0.121534835,0.778322931,0.672713094,0.647244501,0.619505303,0.853912748,0.739162364,0.638716863
1,0.379826723,0.713926799,0.926864671,0.994812335,0.03427318,0.694371322,0.218670943,0.362553965,0.197382973,0.487252548,0.556249731,0.015497133,0.008755676,0.919809511,0.409146931,0.576287968,0.758227476,0.943302192,0.667545303,0.773541413,0.319358934
0,0.733278302,0.225781359,0.883335768,0.035446204,0.778927435,0.030675008,0.531413828,0.557214626,0.980619069,0.971783087,0.69480338,0.404627058,0.787646701,0.041346934,0.900462572,0.881976053,0.534029453,0.296954184,0.589943841,0.54471699,0.487131538
0,0.81805036,0.645090866,0.913544235,0.87987844,0.102411806,0.717352685,0.560839003,0.705483959,0.68186168,0.49540786,0.479258307,0.007503387,0.285116312,0.509919152,0.322645314,0.106539865,0.104872823,0.731605654,0.901048021,0.003424846,0.291700988
1,0.100169646,0.544607809,0.913049443,0.568397144,0.24538949,0.451161166,0.999410163,0.075911773,0.991325205,0.69908981,0.600956939,0.984119861,0.380189276,0.604847923,0.421997795,0.503694874,0.307312025,0.905855191,0.266188628,0.325680213,0.739383011
0,0.075667079,0.429898327,0.696455005,0.309231295,0.680197217,0.205588347,0.006304,0.662119285,0.104842756,0.388346865,0.313981415,0.197926201,0.617906002,0.249761936,0.815561475,0.871635901,0.706027467,0.401748865,0.627628136,0.76006576,0.370595283
1,0.553604521,0.574936578,0.836143383,0.589695016,0.409354262,0.723413278,0.421424258,0.631758651,0.647247833,0.648811154,0.871903431,0.78232434,0.123943826,0.697945761,0.147235069,0.359777832,0.550914493,0.577876964,0.344332676,0.663638944,0.816484476
1,0.805544818,0.548558278,0.087569306,0.266097507,0.64159192,0.332576017,0.073392492,0.915331423,0.279596938,0.554730881,0.275503056,0.009624486,0.943520411,0.109913624,0.803278853,0.671766585,0.824193598,0.22731323,0.671567424,0.893148577,0.295933802
0,0.056564118,0.13204213,0.158553381,0.786229374,0.012639601,0.756555098,0.700670591,0.183337706,0.58998386,0.421911422,0.309992481,0.738788726,0.319204362,0.709726233,0.374086994,0.281575103,0.024188454,0.03840029,0.186323956,0.032016889,0.385267936
0,0.483188871,0.959579837,0.608892428,0.305445139,0.441518047,0.252637083,0.987724205,0.101992382,0.749615146,0.760578109,0.961454841,0.972991188,0.66475275,0.24700684,0.569764986,0.783917519,0.327498438,0.965363305,0.130610474,0.323934452,0.785489683
1,0.154071607,0.883782386,0.643204843,0.303963391,0.054339775,0.978100098,0.414216434,0.206444006,0.373445084,0.96974552,0.998409964,0.108167134,0.082643671,0.456855424,0.311549168,0.721615461,0.072556153,0.704545455,0.00843732,0.283319242,0.871477833
0,0.455741655,0.02911652,0.279659663,0.48083346,0.077106432,0.276159341,0.613246764,0.387867896,0.642156915,0.386183604,0.262490506,0.717399195,0.367726488,0.519096713,0.258094371,0.196402851,0.139074998,0.276944072,0.493695215,0.067914521,0.287957427
0,0.116848304,0.907159787,0.968671424,0.200723831,0.193526678,0.268953365,0.732991465,0.24001469,0.980619069,0.879490161,0.89726127,0.853563784,0.128250638,0.170621485,0.048786621,0.101375593,0.083349398,0.844213139,0.357925246,0.135754877,0.958661427
1,0.035754738,0.861285468,0.806933327,0.217266903,0.176309808,0.290045268,0.990793502,0.236037172,0.954002378,0.881561805,0.97018443,0.960667457,0.440858089,0.184013317,0.485053621,0.726068749,0.235325583,0.89948893,0.150604176,0.400297163,0.938486631
1,0.303832114,0.325130944,0.619191436,0.627550663,0.478940453,0.588050178,0.915652766,0.295287871,0.866466478,0.139395927,0.133298174,0.661668693,0.388392209,0.596237578,0.303691474,0.209881172,0.74369223,0.655483109,0.408886595,0.76006576,0.384899155
0,0.682773309,0.258209641,0.220554667,0.221449568,0.646511884,0.0349816,0.287753261,0.623445128,0.166439323,0.303700115,0.076954185,0.265851403,0.272843366,0.229616091,0.588745485,0.818556238,0.76576727,0.09491606,0.491571234,0.840521321,0.519081976
0,0.050668476,0.950009137,0.977351545,0.969794067,0.976772447,0.894976439,0.998941351,0.018663723,0.880736098,0.052278173,0.000751414,0.94392146,0.355747055,0.950022992,0.270169125,0.313707472,0.991613988,0.998532978,0.053276204,0.959484201,0.072354989
1,0.194753989,0.810471229,0.750599589,0.585025989,0.191660081,0.27105796,0.73172963,0.286681628,0.81037784,0.896510096,0.937943088,0.685578154,0.4472185,0.307474741,0.484443846,0.513835224,0.109086461,0.840002723,0.295195367,0.465648644,0.898770729
0,0.339086374,0.201711943,0.365177999,0.586465289,0.529908031,0.501648999,0.6137925,0.052141212,0.457938007,0.904713802,0.637916163,0.289169588,0.816773576,0.440989441,0.695846473,0.399834515,0.705906948,0.177514914,0.1673957,0.34578468,0.375527421
0,0.441607201,0.345441174,0.089236054,0.961166891,0.272770905,0.905774475,0.048724477,0.472245314,0.123785945,0.941860548,0.922793327,0.686604924,0.051140335,0.982254023,0.112912661,0.023918564,0.082773123,0.037070918,0.357925246,0.048836527,0.950356991
0,0.488679135,0.233922642,0.188731549,0.2049783,0.380998919,0.228929579,0.016264764,0.604129489,0.000967604,0.100223097,0.138871401,0.208841576,0.77691862,0.252124693,0.778326331,0.672674808,0.423189628,0.33533504,0.435543928,0.375807305,0.363248427
0,0.968111636,0.911313843,0.54550845,0.990656284,0.10178724,0.918402522,0.552293055,0.843569459,0.057961888,0.834492995,0.709027219,0.9657425,0.946400593,0.919809511,0.816675729,0.943538024,0.758299427,0.216691468,0.625970839,0.694170382,0.956249129
1,0.355830176,0.800419823,0.715499928,0.820378976,0.309020869,0.976219314,0.686990063,0.407135247,0.746072143,0.630515266,0.572749894,0.733122958,0.293370646,0.879395342,0.618977127,0.804666781,0.260827311,0.78731164,0.334574353,0.449646301,0.512270634
1,0.441607201,0.415278108,0.526420728,0.807067114,0.497901745,0.314107599,0.897393309,0.541925421,0.93318681,0.436700084,0.230354477,0.869856434,0.628108437,0.780293825,0.521469584,0.501462366,0.478563709,0.479602089,0.238704362,0.534859345,0.291574183
0,0.398283317,0.409499493,0.693475992,0.195765881,0.40463257,0.178557219,0.459295888,0.353744544,0.597714748,0.303808994,0.309992481,0.448923945,0.810102724,0.059369369,0.533914772,0.600775401,0.532027732,0.292464152,0.278212108,0.789534894,0.527802964
1,0.748338212,0.008850632,0.202675472,0.505759418,0.066966393,0.145646465,0.739029203,0.261278864,0.386811273,0.247669155,0.615077369,0.031468915,0.107589519,0.803824627,0.325606429,0.161999124,0.282119797,0.689596091,0.930042679,0.319741551,0.864371247
1,0.764473433,0.766826002,0.969775505,0.519413094,0.354786723,0.84876806,0.755253661,0.396310444,0.869283339,0.9845309,0.948299738,0.760841397,0.066584296,0.808663778,0.100152356,0.049131318,0.373031452,0.83535096,0.263190857,0.304689487,0.974805291
0,0.152485683,0.854766914,0.859172252,0.382932588,0.894264015,0.290013374,0.739019165,0.258860168,0.725272955,0.633879166,0.491269965,0.685578154,0.971121699,0.219605806,0.989967006,0.964027554,0.976348986,0.81033502,0.154828278,0.951622405,0.565629001
0,0.012677658,0.391159261,0.596753245,0.921636648,0.001604664,0.92153396,0.655051643,0.012990649,0.743599946,0.343269373,0.197505703,0.691715761,0.28509798,0.988992136,0.385099165,0.397787195,0.018331179,0.446038138,0.136068473,0.047789095,0.219566229
1,0.744963831,0.944665811,0.953952238,0.803962849,0.347479693,0.744786392,0.938251131,0.354141758,0.866462288,0.940354968,0.917815187,0.793970296,0.103304979,0.792120562,0.186575505,0.215915671,0.105279458,0.965363305,0.362222617,0.153823849,0.855997721
0,0.293111477,0.972173121,0.814216957,0.950931182,0.11711679,0.904592036,0.934240446,0.158020299,0.959656299,0.092336885,0.788997594,0.942498627,0.033041659,0.950873322,0.10293523,0.132301355,0.056496775,0.839307555,0.201248301,0.040248152,0.655664257
1,0.652450942,0.398511127,0.055243352,0.456411565,0.420197785,0.417341675,0.130928017,0.779520803,0.034820706,0.0377593,0.024243049,0.327655155,0.234941396,0.41595245,0.084691752,0.027880423,0.568625794,0.100065154,0.832601762,0.927775931,0.012806712
0,0.997222876,0.324568077,0.096879334,0.978078407,0.242217489,0.852629797,0.050973055,0.816676329,0.007735182,0.867067594,0.837155682,0.166882651,0.279645819,0.933365749,0.351162526,0.485973333,0.502388992,0.06584644,0.845215865,0.329140997,0.784459831
1,0.293112057,0.68141188,0.657710591,0.798410375,0.738948347,0.667543824,0.788898532,0.377655332,0.603446462,0.667458408,0.612438591,0.762541579,0.638645161,0.770284347,0.745399035,0.865562995,0.669306242,0.654267496,0.326329518,0.821268348,0.6187575
1,0.289859939,0.016344365,0.622868509,0.938468435,0.900683873,0.570890726,0.865436146,0.138167267,0.665474781,0.458204249,0.300464902,0.98758493,0.946469995,0.992060427,0.916334343,0.824622189,0.991613988,0.698021254,0.303307995,0.80353138,0.327342999
1,0.012677658,0.015077209,0.004819084,0.938594662,0.049891957,0.766359531,0.048724477,0.108129259,0.156509159,0.990994917,0.990289497,0.031394198,0.00064437,0.913619572,0.086725422,0.086158251,0.028594102,0.157294305,0.081198314,0.047892258,0.926808221
0,0.164567734,0.843086518,0.556838765,0.355696162,0.887029107,0.667543824,0.830842514,0.11993303,0.854193332,0.052856409,0.059212067,0.803167634,0.786698935,0.410510034,0.941579215,0.891826407,0.927989327,0.720888296,0.10073759,0.939115733,0.023985484
0,0.8102244,0.557575862,0.20309752,0.553767026,0.344647342,0.849894325,0.43859613,0.789688958,0.388741936,0.472496026,0.313981676,0.62487715,0.167844914,0.528271416,0.138589267,0.215915671,0.202809862,0.319482248,0.5857631,0.25970199,0.535173485
1,0.775205289,0.943494459,0.997953885,0.831747029,0.147058958,0.832134933,0.482872306,0.868871446,0.578289462,0.928833386,0.974201466,0.585859156,0.100201049,0.882453836,0.04031163,0.027880423,0.132960572,0.965106137,0.803252807,0.220203191,0.978286121
0,0.129556899,0.766056841,0.363763591,0.266097507,0.937997037,0.133020543,0.304572126,0.087727889,0.402524707,0.846438983,0.990277028,0.434919711,0.520843577,0.114549373,0.347112339,0.596319337,0.204683776,0.550369612,0.75312985,0.344491872,0.909263897
0,0.488679135,0.895062913,0.762163663,0.894708933,0.029526374,0.966409481,0.638982599,0.410568434,0.777642481,0.087826906,0.080971528,0.959285591,0.033041659,0.747205986,0.254146418,0.22793316,0.072546329,0.807553918,0.464900479,0.06582071,0.040027136
0,0.580495061,0.177483066,0.395695154,0.188691397,0.673061726,0.384880383,0.310628994,0.705483959,0.255297376,0.461956122,0.335117104,0.363249366,0.795319116,0.362687174,0.6996819,0.708689262,0.443569865,0.390175861,0.631132025,0.67213491,0.359295828
0,0.964605259,0.76607259,0.936269655,0.973876783,0.978999273,0.742079762,0.31266342,0.877580832,0.089231593,0.961325912,0.845577179,0.30773051,0.594826637,0.805483285,0.588731994,0.547902724,0.650278852,0.789481286,0.594333122,0.54907198,0.78246474
1,0.875907776,0.052883608,0.468409911,0.184776925,0.090038899,0.121484458,0.160772885,0.898407568,0.294532497,0.139395927,0.451000341,0.092254911,0.943520411,0.337516142,0.857831891,0.912470102,0.632469263,0.420164759,0.87881583,0.601820093,0.056068438
0,0.617447151,0.496177617,0.654924649,0.769047305,0.309020869,0.505574704,0.491555684,0.826951039,0.349758548,0.843143526,0.903733639,0.668773974,0.220484938,0.772870401,0.298394633,0.441861457,0.478563709,0.831013792,0.373879654,0.419717458,0.806379748
1,0.732170567,0.422332461,0.808922562,0.598673908,0.366074089,0.678684062,0.103978615,0.894248376,0.628580753,0.722200458,0.282864953,0.114803997,0.615578358,0.6313437,0.475937197,0.383776262,0.327213475,0.539901713,0.910587621,0.092712571,0.07235467
0,0.771507331,0.325130944,0.34817891,0.137061826,0.745237391,0.297730042,0.203112673,0.503900008,0.15086111,0.831180452,0.799293125,0.567832921,0.471130833,0.255300354,0.659932405,0.480232779,0.767934479,0.249029226,0.348735937,0.559635048,0.895472622
0,0.010085593,0.850623793,0.876470732,0.710939831,0.1572169,0.553270727,0.220260179,0.113918256,0.482329659,0.971783087,0.913790825,0.186042645,0.317259541,0.557825613,0.12915588,0.160035606,0.090708544,0.741578078,0.318154873,0.123761487,0.887158135
1,0.249478028,0.645090866,0.226369638,0.07525282,0.344113875,0.051532015,0.296887435,0.385746008,0.317297556,0.228442785,0.161451072,0.303800689,0.723233338,0.059768799,0.720775813,0.877777509,0.606052517,0.15114974,0.309837503,0.795930214,0.487261389
1,0.872845932,0.750986844,0.156659987,0.285526323,0.551945112,0.050680857,0.113793972,0.923434042,0.05808706,0.372583554,0.405386943,0.326840002,0.884266421,0.135266144,0.544514207,0.567675307,0.598546946,0.528124907,0.711499927,0.719845279,0.456363752
1,0.350714888,0.695356772,0.715499928,0.585188349,0.028953512,0.332179348,0.641697867,0.383644127,0.66277331,0.797805101,0.604259724,0.733100945,0.302177266,0.564663333,0.309005082,0.475717105,0.052417524,0.889216426,0.349485787,0.259701517,0.562925815
0,0.66319412,0.945562812,0.336654418,0.856821681,0.056358423,0.864521487,0.398783016,0.557321455,0.675943395,0.33688589,0.284370253,0.083466837,0.00064437,0.629553604,0.003439612,0.009932631,0.213682792,0.573676733,0.000135942,0.000277898,0.932279178
1,0.611550023,0.899656903,0.452783375,0.35530152,0.058364954,0.5198481,0.422662733,0.496582836,0.465143283,0.235190812,0.105126463,0.512735821,0.514142509,0.33219767,0.750547647,0.511769966,0.37353207,0.493394552,0.127612863,0.210673629,0.113771454
1,0.833611178,0.031060617,0.247831659,0.198201683,0.596610038,0.224910078,0.519864245,0.789688958,0.426382764,0.551454961,0.3469416,0.075911397,0.481415658,0.25555792,0.766474427,0.815638096,0.519970703,0.340281173,0.930042679,0.516478627,0.452053793
1,0.939765607,0.851462473,0.919449218,0.92490659,0.832418728,0.987924337,0.026804042,0.915331423,0.024374978,0.302232825,0.171100641,0.023641328,0.772930809,0.919809511,0.931816144,0.976522636,0.78018095,0.757058086,0.89949422,0.883638707,0.213510647
1,0.927368747,0.481020861,0.560993792,0.179447262,0.942744548,0.368700502,0.613130014,0.631129238,0.024607557,0.44499206,0.390467096,0.319513815,0.950758349,0.083296714,0.991983078,0.952244981,0.799535674,0.425575209,0.702985092,0.791782527,0.309379443
1,0.821947701,0.298557794,0.135398622,0.655303526,0.486099504,0.75287889,0.2700528,0.643145184,0.159106647,0.233211056,0.182536915,0.323008722,0.272843366,0.576880674,0.500039326,0.332160467,0.52103828,0.348618227,0.728369508,0.703563604,0.300544624
0,0.936871942,0.100834509,0.020116786,0.125358131,0.795434571,0.452775265,0.024759253,0.860480083,0.096777386,0.222603653,0.378424725,0.038837156,0.789274018,0.266634637,0.91740914,0.988267976,0.822195368,0.041488706,0.987551683,0.900999039,0.832566574
1,0.874530463,0.141127524,0.067172507,0.0124487,0.373831037,0.354727376,0.085243685,0.833645382,0.079295335,0.265665933,0.472580303,0.140589798,0.428040472,0.12937344,0.607386808,0.457724056,0.451414501,0.284995911,0.832601762,0.229742425,0.499505175
0,0.06460756,0.480531419,0.696618101,0.735614292,0.27057905,0.369308432,0.462940384,0.058739252,0.527816454,0.227085752,0.575718833,0.018886702,0.913960288,0.564663333,0.485905798,0.794181389,0.331809503,0.528124907,0.4854191,0.447700896,0.307394463
0,0.390492335,0.379200639,0.460404458,0.519575486,0.730613794,0.707531916,0.353303418,0.377570683,0.350817283,0.298151302,0.12216038,0.445091868,0.868999457,0.570565999,0.854878468,0.804666781,0.810401486,0.307076283,0.368166594,0.815637909,0.159710799
1,0.915399003,0.396128373,0.464244332,0.831747029,0.379705135,0.011353113,0.483188323,0.776176448,0.065764503,0.831683198,0.57352488,0.486189153,0.836087886,0.245252524,0.89016927,0.586589986,0.324448697,0.172246286,0.581519639,0.256075547,0.67065323
0,0.047305181,0.132159188,0.452589714,0.326373228,0.424730883,0.34597085,0.374155414,0.050470813,0.729150189,0.810477968,0.950523927,0.36459083,0.61641864,0.286582077,0.710715746,0.702941676,0.649235106,0.311521626,0.202076799,0.399958189,0.769210532
1,0.59394282,0.140204869,0.444900122,0.305287275,0.722385244,0.321268172,0.617268416,0.357988368,0.654054514,0.795477391,0.5708494,0.233021098,0.909769913,0.341304224,0.915616688,0.833786759,0.473559985,0.197951778,0.93726768,0.32775334,0.295788098
0,0.821629949,0.0605701,0.101786984,0.25723352,0.976315895,0.035177212,0.359721349,0.444880591,0.166382307,0.155645441,0.181305724,0.026507861,0.914200508,0.351742105,0.940036704,0.891602749,0.858480748,0.420370861,0.953564049,0.814507191,0.080360861
1,0.572629366,0.042974222,0.274682309,0.266097507,0.496482836,0.553017356,0.132126465,0.24463585,0.288511513,0.100223097,0.298303628,0.136721666,0.549662596,0.45777157,0.703339164,0.60966015,0.838299547,0.204574573,0.51903978,0.680634796,0.934220042
1,0.936856681,0.839698563,0.435616615,0.694109878,0.558347484,0.658512146,0.645228587,0.682267403,0.054361441,0.371857716,0.138869834,0.896870188,0.409172445,0.446991924,0.690552832,0.608753971,0.375033679,0.315366841,0.33577017,0.517508852,0.039972086
0,0.827921859,0.727851204,0.124754059,0.01675614,0.322988984,0.344788621,0.156369506,0.76503153,0.056086705,0.361005346,0.604259724,0.540237528,0.671762779,0.062709706,0.740752826,0.793589213,0.695674205,0.176750468,0.4854191,0.603646304,0.708802562
1,0.361619305,0.080887681,0.009758346,0.973876783,0.075315211,0.793874064,0.024759253,0.345826416,0.12630322,0.109562506,0.449263069,0.017936881,0.128250638,0.902839043,0.016143277,0.023918564,0.026271751,0.003475667,0.701262856,0.002839443,0.464081598
0,0.80241948,0.871359099,0.933099875,0.134724889,0.707419273,0.253617402,0.594890865,0.7803161,0.504793673,0.379895677,0.173636809,0.792122982,0.816773576,0.200456836,0.941577308,0.936545469,0.816527381,0.957578772,0.43090908,0.783538145,0.346781634
1,0.390492736,0.999219996,0.790198119,0.603970244,0.049891957,0.286573319,0.468117732,0.674850146,0.924479553,0.558407264,0.309055947,0.318992098,0.084801806,0.300038797,0.551431458,0.401732703,0.338643432,0.664650492,0.293338674,0.391670471,0.890228505
1,0.701832984,0.47625952,0.114126144,0.655303526,0.11711679,0.668332615,0.44844112,0.727547648,0.556761505,0.14521344,0.149816273,0.327655155,0.34223756,0.519096713,0.311549168,0.329775959,0.161214533,0.244993169,0.594334064,0.178721081,0.295933802
1,0.821629949,0.250221574,0.261835428,0.317755301,0.001626028,0.957188638,0.974708921,0.037690554,0.438858786,0.163737145,0.977623907,0.981902888,0.127690534,0.992077509,0.504602761,0.719886996,0.008137624,0.16563109,0.00227202,0.135739791,0.9825694
0,0.339609379,0.504116144,0.512723714,0.687230442,0.824197262,0.694371322,0.351696802,0.594611559,0.49609065,0.638885759,0.535740164,0.38832054,0.630210772,0.62888005,0.596797141,0.441861457,0.948126511,0.461450979,0.728504716,0.999522916,0.583164767
0,0.858058142,0.407138916,0.622918157,0.012878662,0.73832766,0.110101187,0.394717386,0.84519759,0.448885998,0.747258034,0.877686256,0.341876905,0.462991108,0.008219606,0.36000629,0.644976448,0.755201519,0.69797187,0.82445203,0.783537291,0.638716863
0,0.127159551,0.623005552,0.480690377,0.94317511,0.327228015,0.794300189,0.828350832,0.120012978,0.635628424,0.764024499,0.814714494,0.524456379,0.140659235,0.82617026,0.134770838,0.287967123,0.306307698,0.576595961,0.598382885,0.304774986,0.611336207
0,0.572613452,0.768642598,0.907244552,0.434916634,0.562469051,0.505608198,0.76364593,0.404807058,0.813358164,0.759833743,0.950206789,0.691289802,0.11747735,0.627364856,0.073257092,0.224922233,0.6170878,0.901739926,0.255316711,0.719811369,0.77651941
